rollout/ep_rew_mean,time/time_elapsed,time/fps,time/iterations,time/total_timesteps,rollout/ep_len_mean,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/explained_variance,train/value_loss,train/loss,train/learning_rate,train/entropy_loss,train/clip_fraction,train/clip_range
-161.446,1066,270,141,288768,400.0,-0.0005894597852602601,0.020708244,1400,0.9949846863746643,1.3515648521482944,0.42225977778434753,0.0003,-1.0204471610486507,0.34404296875,0.2
-162.235,1074,270,142,290816,400.0,-0.014095634763361887,0.029562943,1410,0.9896082878112793,1.3289756931364536,0.41966575384140015,0.0003,-1.016144446283579,0.230322265625,0.2
-161.95,1082,270,143,292864,400.0,-0.0345474147121422,0.048013877,1420,0.9809648990631104,2.176524357497692,0.4125106930732727,0.0003,-0.9952551290392876,0.20888671875,0.2
-161.2,1089,270,144,294912,400.0,-0.00765799524524482,0.017229615,1430,0.9795469641685486,2.1452093102037906,0.34594157338142395,0.0003,-1.0107223875820637,0.193505859375,0.2
-161.26600000000002,1096,270,145,296960,400.0,-0.029796756262658163,0.033736702,1440,0.987539529800415,2.5940417513251304,1.0714398622512817,0.0003,-1.0628104284405708,0.191552734375,0.2
-160.88199999999998,1103,270,146,299008,400.0,-0.012666992680169641,0.016764143,1450,0.9948405027389526,1.2493691191077232,0.5075554251670837,0.0003,-1.0746832758188247,0.231494140625,0.2
-156.15400000000002,1111,270,147,301056,400.0,-0.012021221648319624,0.029658556,1460,0.9884368777275085,2.3449074916541575,0.7537711262702942,0.0003,-1.0173596814274788,0.221435546875,0.2
-155.00799999999998,1119,270,148,303104,400.0,-0.002708100707968697,0.0143911755,1470,0.9845454096794128,3.031695565581322,0.7599785923957825,0.0003,-1.0109609536826611,0.178515625,0.2
-153.53799999999998,1126,270,149,305152,400.0,-0.018673404739820397,0.025023594,1480,0.9823923110961914,2.22147099673748,0.6250175833702087,0.0003,-0.9960198074579238,0.245947265625,0.2
-153.073,1133,270,150,307200,400.0,-0.018509616405935958,0.012763394,1490,0.9945434331893921,1.4417374312877655,0.3553416132926941,0.0003,-0.9344061277806759,0.125390625,0.2
-150.24999999999997,1140,271,151,309248,400.0,-0.02006941686850041,0.03051589,1500,0.9938874840736389,1.6026218928396703,0.6144159436225891,0.0003,-0.9944148875772953,0.2009765625,0.2
-149.935,1148,271,152,311296,400.0,-0.015399815700948238,0.023013288,1510,0.9894153475761414,2.673909982293844,1.0198618173599243,0.0003,-0.9887102119624614,0.173388671875,0.2
-150.703,1156,270,153,313344,400.0,-0.021855166513705625,0.0195948,1520,0.9937772750854492,1.4363859370350838,0.7282100915908813,0.0003,-1.0110767848789692,0.218701171875,0.2
-152.119,1164,270,154,315392,400.0,-0.0031534172187093644,0.057373114,1530,0.9889243245124817,1.2145772103220225,0.3249671757221222,0.0003,-1.0290170408785344,0.2669921875,0.2
-151.822,1172,270,155,317440,400.0,0.0018883983633713798,0.028807305,1540,0.9730232954025269,3.6646466836333276,0.8591538667678833,0.0003,-1.027726984024048,0.333154296875,0.2
-153.166,1178,270,156,319488,400.0,-0.02398322514782194,0.033119112,1550,0.9813684821128845,2.4085858397185804,0.48223811388015747,0.0003,-1.0003154128789902,0.25888671875,0.2
-152.575,1186,271,157,321536,400.0,-0.016706789535237476,0.02024464,1560,0.9923086762428284,1.2483263365924357,0.4328150153160095,0.0003,-1.0010317504405974,0.269091796875,0.2
-149.776,1193,271,158,323584,400.0,-0.016091716953087597,0.026580423,1570,0.996055543422699,1.1029441371560096,0.3352126181125641,0.0003,-0.8828697860240936,0.231494140625,0.2
-149.68,1201,271,159,325632,400.0,-0.02009903797879815,0.022115877,1580,0.9941303730010986,1.1045451790094376,0.37525469064712524,0.0003,-0.8552375696599483,0.204541015625,0.2
-149.78500000000003,1208,271,160,327680,400.0,-0.01570537211955525,0.022023603,1590,0.9903995990753174,1.5809453524649144,0.4892345070838928,0.0003,-0.8603589951992034,0.177587890625,0.2
-149.911,1215,271,161,329728,400.0,-0.016172420809743925,0.029661082,1600,0.9945310950279236,1.169695471972227,0.4605490267276764,0.0003,-0.8229914464056491,0.2125,0.2
-149.851,1221,271,162,331776,400.0,-0.01013271174451802,0.02497473,1610,0.970270574092865,2.455197114497423,0.5749480128288269,0.0003,-0.8292917303740979,0.207177734375,0.2
-149.03499999999997,1229,271,163,333824,400.0,-0.016479853162309155,0.012280616,1620,0.990873396396637,1.450404779613018,0.5138177275657654,0.0003,-0.7794208601117134,0.131298828125,0.2
-148.774,1237,271,164,335872,400.0,-0.029457177669974043,0.024694588,1630,0.9892304539680481,2.1727701291441917,0.6295613050460815,0.0003,-0.7980852209031581,0.223388671875,0.2
-148.56099999999998,1244,271,165,337920,400.0,-0.014908840812859125,0.028017087,1640,0.9896324872970581,2.0605749182403086,0.5805238485336304,0.0003,-0.7313008442521095,0.173388671875,0.2
-148.438,1252,271,166,339968,400.0,-0.017825724121939855,0.023541685,1650,0.9935330152511597,1.535741513222456,0.7190341353416443,0.0003,-0.7845730111002922,0.185546875,0.2
-148.44700000000003,1258,271,167,342016,400.0,-0.018778072227723895,0.016247274,1660,0.9934117197990417,1.370820978283882,0.3755743205547333,0.0003,-0.7853906996548176,0.17392578125,0.2
-149.33799999999997,1265,271,168,344064,400.0,-0.020021389028988777,0.05561726,1670,0.9858428239822388,2.7159362703561785,1.0967774391174316,0.0003,-0.7883586592972278,0.187255859375,0.2
-149.848,1272,271,169,346112,400.0,-0.019105138455051927,0.05123688,1680,0.9699373841285706,2.3141109578311445,0.467997670173645,0.0003,-0.7584152974188327,0.247705078125,0.2
-149.60500000000002,1280,271,170,348160,400.0,-0.017442551377462222,0.023713853,1690,0.9933881759643555,1.2180387318134307,0.488999605178833,0.0003,-0.8206263594329357,0.19541015625,0.2
-151.036,1288,271,171,350208,400.0,-0.014714727282989771,0.050783005,1700,0.9950632452964783,1.2375045016407966,0.43823811411857605,0.0003,-0.7290886804461479,0.211181640625,0.2
-150.622,1295,271,172,352256,400.0,-0.031087512944941408,0.06470778,1710,0.9384067058563232,5.162171148508787,0.5461715459823608,0.0003,-0.5706872098147869,0.21689453125,0.2
-150.22600000000003,1302,272,173,354304,400.0,-0.015170284107443876,0.018217966,1720,0.9890341758728027,2.8606087908148767,0.8480486869812012,0.0003,-0.700058364123106,0.141748046875,0.2
-147.961,1309,272,174,356352,400.0,-0.02467763751046732,0.08008552,1730,0.9755774140357971,3.930734780430794,0.8258872032165527,0.0003,-0.7315341293811798,0.18193359375,0.2
-145.90599999999998,1317,272,175,358400,400.0,-0.020941686601145194,0.024085458,1740,0.989128828048706,1.838196687400341,0.4647177457809448,0.0003,-0.585300137847662,0.148388671875,0.2
-145.042,1325,272,176,360448,400.0,-0.021661171910818667,0.019901708,1750,0.9931895136833191,1.6394041672348976,0.4069664180278778,0.0003,-0.6573633581399918,0.156494140625,0.2
-145.021,1332,271,177,362496,400.0,-0.024230610072845594,0.032194756,1760,0.9956706762313843,1.0461229294538499,0.36097651720046997,0.0003,-0.6460774958133697,0.191796875,0.2
-145.234,1339,272,178,364544,400.0,-0.01651320691453293,0.027079897,1770,0.981651246547699,1.4876458808779716,0.11466260254383087,0.0003,-0.6755942091345787,0.168701171875,0.2
-146.074,1345,272,179,366592,400.0,-0.0075333683984354135,0.03139802,1780,0.9867251515388489,1.7819167859852314,0.4032537341117859,0.0003,-0.6169639535248279,0.19404296875,0.2
-144.86199999999997,1352,272,180,368640,400.0,-0.0028999988833675163,0.021304406,1790,0.9884099960327148,1.7429498992860317,0.6061161756515503,0.0003,-0.8522438012063503,0.288525390625,0.2
-144.78699999999998,1360,272,181,370688,400.0,-0.020487497077556326,0.04556549,1800,0.9936168193817139,1.0076013308018446,0.3011631667613983,0.0003,-0.5824752919375896,0.148974609375,0.2
-145.072,1368,272,182,372736,400.0,-0.01770770262228325,0.01948451,1810,0.9924684166908264,1.4967752277851105,0.515357255935669,0.0003,-0.6610440194606781,0.173388671875,0.2
-145.156,1376,272,183,374784,400.0,-0.015562039607902988,0.023195831,1820,0.9927705526351929,1.5037410452961921,0.40538489818573,0.0003,-0.7075231865048408,0.15322265625,0.2
-145.06900000000002,1382,272,184,376832,400.0,-0.021231845882721246,0.03246249,1830,0.9927185773849487,1.666469471156597,0.7464960813522339,0.0003,-0.7031199619174003,0.162109375,0.2
