rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/fps,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/entropy_loss,train/clip_range,train/approx_kl,train/loss,train/value_loss,train/learning_rate
58.01,531,1.2615000000000003,299008,146,562,0.195068359375,-0.014744700881419704,0.6249383687973022,1450,-0.7260200999677181,0.2,0.031072538,5.241179943084717,24.693231284618378,0.0003
63.92,536,-4.035,301056,147,560,0.1623046875,-0.010573085991200059,0.48725980520248413,1460,-0.5847175702452659,0.2,0.027998136,5.514951229095459,25.18712009191513,0.0003
65.23,541,-5.666500000000002,303104,148,559,0.28662109375,-0.016965515597257765,0.6991146802902222,1470,-0.7131946228444577,0.2,0.05118924,3.238532304763794,16.308905708789826,0.0003
70.75,546,-10.715500000000002,305152,149,558,0.306689453125,-0.026322058239020407,0.7633938789367676,1480,-0.749164468050003,0.2,0.040833596,4.1323676109313965,22.573153710365297,0.0003
70.33,551,-10.385500000000002,307200,150,556,0.253369140625,-0.019965882116230203,0.4266131520271301,1490,-0.8079911440610885,0.2,0.0948078,5.497796058654785,22.800517982244493,0.0003
64.24,556,-4.1259999999999994,309248,151,555,0.192138671875,-0.009679205593420193,0.4654821753501892,1500,-0.696908102184534,0.2,0.02872023,5.551567554473877,24.114103746414184,0.0003
56.52,561,3.2319999999999993,311296,152,554,0.2009765625,-0.014506820632959716,0.5020813941955566,1510,-0.7755925014615059,0.2,0.022417566,5.245012283325195,22.517656797170638,0.0003
54.88,565,4.763000000000002,313344,153,554,0.191064453125,-0.01593978056916967,0.6169890761375427,1520,-0.6964135266840458,0.2,0.039508767,4.271773815155029,17.223633831739427,0.0003
59.87,569,-0.6255,315392,154,553,0.2427734375,-0.014518704661168159,0.4826142191886902,1530,-0.6696115590631961,0.2,0.034201853,4.293892860412598,20.082416009902953,0.0003
64.12,573,-5.614000000000001,317440,155,553,0.177490234375,-0.005807061656378209,0.5975902080535889,1540,-0.7051768489181995,0.2,0.036036003,3.511225700378418,23.31864290237427,0.0003
71.43,578,-12.7475,319488,156,552,0.24443359375,-0.006474208290455863,0.3080359101295471,1550,-0.7672151334583759,0.2,0.034756888,3.2885096073150635,23.073920625448228,0.0003
70.99,583,-11.114499999999998,321536,157,550,0.232470703125,-0.013857482076855377,0.6924240589141846,1560,-0.848350639641285,0.2,0.037837837,3.2135567665100098,17.859187567234038,0.0003
71.55,588,-11.2115,323584,158,549,0.2373046875,-0.012756583763984964,0.518497109413147,1570,-0.7484585210680962,0.2,0.035057805,3.5301873683929443,19.31181836128235,0.0003
71.73,593,-9.8105,325632,159,548,0.2666015625,-0.021257600199896844,0.7970367074012756,1580,-0.6792438142001629,0.2,0.03313861,5.7835612297058105,22.151687347888945,0.0003
66.34,598,-5.44,327680,160,547,0.25576171875,-0.01875239363871515,0.7925609350204468,1590,-0.7653843440115452,0.2,0.03553043,5.907763481140137,22.73520588874817,0.0003
66.37,603,-5.660500000000002,329728,161,546,0.180224609375,-0.017298064753413202,0.4533420205116272,1600,-0.6850207306444644,0.2,0.040847898,7.224799156188965,28.637061631679536,0.0003
59.76,607,-0.6440000000000002,331776,162,546,0.2103515625,-0.012178637098986655,0.6545195579528809,1610,-0.6645720936357975,0.2,0.041114375,3.373027801513672,19.971124345064162,0.0003
56.95,611,2.2085000000000012,333824,163,545,0.251318359375,-0.009756746742641553,0.54584801197052,1620,-0.6356325186789036,0.2,0.043949835,4.989933490753174,22.51544260382652,0.0003
59.81,616,-0.25050000000000144,335872,164,544,0.202978515625,-0.013518538817879743,0.6931692957878113,1630,-0.7696645960211754,0.2,0.034765743,3.3472604751586914,19.81794434785843,0.0003
58.67,621,1.4744999999999993,337920,165,543,0.225341796875,-0.012334766506683081,0.5781171321868896,1640,-0.7174883984029293,0.2,0.040862065,4.292925834655762,23.16693309545517,0.0003
57.2,626,2.49,339968,166,542,0.19111328125,-0.008467004704289138,0.4467150568962097,1650,-0.6704869829118252,0.2,0.027650364,4.629489421844482,19.549625486135483,0.0003
54.67,631,4.620499999999999,342016,167,541,0.198681640625,-0.008084375073667615,0.7642056345939636,1660,-0.6859618812799454,0.2,0.026331298,4.3023271560668945,18.178010535240173,0.0003
55.7,636,3.405,344064,168,540,0.14697265625,-0.007483754958957434,0.4393313527107239,1670,-0.5400364171713591,0.2,0.016999748,3.6195008754730225,19.02713140249252,0.0003
56.25,641,1.9074999999999998,346112,169,539,0.187255859375,-0.008345948526402936,0.3855774998664856,1680,-0.5823057100176812,0.2,0.044553377,3.370737075805664,20.943814074993135,0.0003
57.1,645,1.706,348160,170,539,0.187109375,-0.015250522107817233,0.6638728380203247,1690,-0.6335955940186977,0.2,0.23459885,3.927529811859131,20.88775862455368,0.0003
62.83,649,-3.1105,350208,171,539,0.21884765625,-0.011168157018255442,0.3726516366004944,1700,-0.669058994948864,0.2,0.038956493,4.192667007446289,21.17375116944313,0.0003
58.45,654,1.6654999999999993,352256,172,538,0.20419921875,-0.00529414443008136,0.5709717273712158,1710,-0.6679988414049148,0.2,0.03703625,3.9001853466033936,19.165944480895995,0.0003
46.24,659,11.933,354304,173,537,0.1775390625,-0.015695015288656577,0.4367276430130005,1720,-0.529891699552536,0.2,0.03543568,5.2485671043396,22.30114667415619,0.0003
47.97,664,10.343499999999999,356352,174,536,0.201416015625,-0.03073053773259744,0.26229357719421387,1730,-0.46520437970757483,0.2,0.046039913,5.012465000152588,20.173691934347154,0.0003
48.87,669,9.302500000000002,358400,175,535,0.206982421875,-0.011464803066337481,0.4561121463775635,1740,-0.5730352576822042,0.2,0.0747161,8.911587715148926,24.445316660404206,0.0003
56.59,674,1.7795000000000014,360448,176,534,0.163720703125,-0.0003633359621744603,0.4360201358795166,1750,-0.5541436798870564,0.2,0.043208208,6.855910301208496,21.2438982129097,0.0003
63.04,679,-4.179999999999998,362496,177,533,0.22236328125,-0.009926320117665454,0.5455189943313599,1760,-0.7299509160220623,0.2,0.037512697,4.164237022399902,19.284266942739485,0.0003
64.48,683,-5.146,364544,178,533,0.287158203125,-0.025350954601890408,0.6174056529998779,1770,-0.7714982174336911,0.2,0.03558134,4.723477840423584,24.56657283306122,0.0003
62.32,687,-2.566,366592,179,533,0.258203125,-0.030569462449057026,0.38611316680908203,1780,-0.621232196688652,0.2,0.037945405,6.173929214477539,24.4173664689064,0.0003
52.17,692,7.778500000000001,368640,180,532,0.236181640625,-0.025000748736783863,0.6038480997085571,1790,-0.7114580348134041,0.2,0.050317768,2.8854520320892334,19.95052414536476,0.0003
44.55,696,14.552500000000002,370688,181,532,0.197509765625,-0.025130008679116144,0.5618365406990051,1800,-0.5956449031829834,0.2,0.034450762,5.278764724731445,19.087377804517747,0.0003
46.53,701,12.038499999999999,372736,182,531,0.174267578125,-0.018982581986347214,0.3849334716796875,1810,-0.5063255559653044,0.2,0.042604767,4.208001613616943,17.28435010910034,0.0003
51.8,706,7.356,374784,183,530,0.21962890625,-0.01727118478156626,0.5064679384231567,1820,-0.5918673582375049,0.2,0.042743362,4.233371734619141,17.102217519283293,0.0003
52.57,711,6.012499999999999,376832,184,529,0.23994140625,-0.00892241911496967,0.6271426677703857,1830,-0.6928468957543373,0.2,0.032240592,2.811887502670288,18.639974629879,0.0003
55.59,716,3.7045000000000003,378880,185,528,0.209814453125,-0.013685810496099293,0.595280647277832,1840,-0.5757383313030005,0.2,0.031264752,2.669367551803589,18.674627101421358,0.0003
56.88,721,3.2079999999999997,380928,186,527,0.2384765625,-0.022948371252277867,0.6632202863693237,1850,-0.6944191887974739,0.2,0.06170075,3.671112537384033,18.58675867319107,0.0003
54.64,725,5.845999999999998,382976,187,527,0.21455078125,-0.012985860899789259,0.5228850841522217,1860,-0.7127577640116215,0.2,0.030539906,5.630834579467773,19.841919016838073,0.0003
43.09,729,15.897500000000003,385024,188,527,0.2287109375,-0.011947217670967802,0.6629223823547363,1870,-0.6311642527580261,0.2,0.037780028,2.5272574424743652,12.502866572141647,0.0003
42.81,734,15.293500000000003,387072,189,527,0.1869140625,-0.019381100218743084,0.5270071029663086,1880,-0.43945285491645336,0.2,0.041665137,4.40097188949585,15.752951860427856,0.0003
49.7,738,9.198,389120,190,526,0.240185546875,-0.03410060812602751,0.5953757762908936,1890,-0.5281715068966151,0.2,0.073613614,4.703762531280518,16.80611851811409,0.0003
60.9,743,-2.864,391168,191,525,0.1958984375,-0.001814913796260953,0.6748586893081665,1900,-0.7403859555721283,0.2,0.030590251,2.3103556632995605,15.122899854183197,0.0003
64.48,748,-5.635,393216,192,524,0.341162109375,-0.024219637806527316,0.37942588329315186,1910,-0.66599285826087,0.2,0.28904894,3.1486892700195312,21.877662509679794,0.0003
60.12,754,-2.402000000000001,395264,193,524,0.20107421875,-0.006376627265126444,0.7243527173995972,1920,-0.6622763119637967,0.2,0.029832669,3.33339786529541,17.64586626291275,0.0003
54.69,758,4.580499999999999,397312,194,523,0.247998046875,-0.01612463259953074,0.6019075512886047,1930,-0.6071997880935669,0.2,0.0490503,2.61610746383667,16.71508322954178,0.0003
54.46,763,4.928,399360,195,522,0.16357421875,-0.013252864370588213,0.6342459917068481,1940,-0.6614695817232132,0.2,0.03252761,3.927946090698242,19.37530271410942,0.0003
45.77,767,12.6615,401408,196,522,0.218115234375,-0.02806714118341915,0.7075130939483643,1950,-0.6006841979920864,0.2,0.050092064,4.636354923248291,19.72331400513649,0.0003
42.05,771,15.9045,403456,197,522,0.1890625,-0.019502427172847094,0.6700797080993652,1960,-0.5155597317963838,0.2,0.03920737,2.1863183975219727,15.145210564136505,0.0003
51.15,776,7.8475,405504,198,522,0.193359375,-0.01870303899049759,0.5354878902435303,1970,-0.47893483340740206,0.2,0.04094034,2.638897657394409,13.648538279533387,0.0003
50.61,781,9.1135,407552,199,521,0.251025390625,-0.021581932192202658,0.4728679656982422,1980,-0.7166807897388935,0.2,0.070079714,2.680976152420044,18.74647409915924,0.0003
54.09,786,5.756499999999999,409600,200,520,0.19130859375,-0.02207295611733571,0.5918099880218506,1990,-0.661507960408926,0.2,0.039206475,3.2535321712493896,14.944681924581527,0.0003
53.49,791,6.4914999999999985,411648,201,519,0.199853515625,-0.018657093506772072,0.7510876059532166,2000,-0.5941959343850612,0.2,0.044968784,2.9508471488952637,16.514656895399092,0.0003
50.56,796,9.848,413696,202,519,0.181298828125,-0.01802787010674365,0.7462281584739685,2010,-0.6824045144021511,0.2,0.026777692,2.995288133621216,16.367108711600302,0.0003
57.51,801,2.7655000000000003,415744,203,518,0.2142578125,-0.01716387469205074,0.5936911106109619,2020,-0.6662742294371128,0.2,0.028276464,5.3548903465271,19.915273600816725,0.0003
58.85,806,1.7294999999999987,417792,204,518,0.240478515625,-0.014376028731931001,0.5803380012512207,2030,-0.7333145506680012,0.2,0.036136914,4.472092151641846,19.555642771720887,0.0003
58.03,810,2.370499999999999,419840,205,518,0.2224609375,-0.011762184160761534,0.5749795436859131,2040,-0.7242630414664746,0.2,0.024988899,3.8116283416748047,19.05758171081543,0.0003
50.46,814,9.163000000000002,421888,206,517,0.171142578125,-0.020685440371744336,0.6449704170227051,2050,-0.5813755504786968,0.2,0.024819432,4.125936031341553,17.614974594116212,0.0003
52.57,819,7.0264999999999995,423936,207,517,0.16884765625,-0.007113492142525502,0.6082991361618042,2060,-0.5896348506212234,0.2,0.028717024,3.8765194416046143,17.441175442934036,0.0003
55.39,824,4.9505,425984,208,516,0.206689453125,-0.010644143534591421,0.7046544551849365,2070,-0.7226590797305107,0.2,0.037603706,2.948889970779419,18.738814228773116,0.0003
60.89,829,0.1425000000000003,428032,209,515,0.218896484375,-0.017534526222152635,0.7118160128593445,2080,-0.6763004571199417,0.2,0.033294663,4.547118186950684,23.314266645908354,0.0003
58.02,834,1.6809999999999994,430080,210,515,0.206640625,-0.025637156772427262,0.6856558322906494,2090,-0.5606439471244812,0.2,0.14586231,5.429709434509277,22.472816532850267,0.0003
57.87,839,1.2804999999999995,432128,211,514,0.18232421875,-0.0128933400119422,0.8273902535438538,2100,-0.6410563699901104,0.2,0.03172213,5.783807277679443,22.68584414720535,0.0003
51.46,844,7.523000000000001,434176,212,514,0.1837890625,-0.005375912302406504,0.6972204446792603,2110,-0.5305281303822994,0.2,0.034925334,3.9181883335113525,19.432940500974656,0.0003
47.52,848,11.406999999999996,436224,213,514,0.163232421875,-0.013188820361392573,0.7979109287261963,2120,-0.47669374421238897,0.2,0.029187283,3.8021368980407715,17.961999291181563,0.0003
44.89,852,13.2815,438272,214,513,0.211962890625,-0.020392730171442962,0.6731772422790527,2130,-0.5614255007356406,0.2,0.03609673,2.6032586097717285,17.5558180809021,0.0003
54.38,857,4.629,440320,215,513,0.14853515625,-0.005747958627762273,0.6596727967262268,2140,-0.43094112537801266,0.2,0.035571776,2.8898303508758545,17.453138929605483,0.0003
56.0,862,2.7060000000000004,442368,216,512,0.246044921875,-0.007741831225575879,0.7839057445526123,2150,-0.7214908048510551,0.2,0.03770101,2.978519916534424,18.19163421988487,0.0003
61.61,867,-2.8545,444416,217,512,0.116162109375,-0.006471729357144795,0.7050576210021973,2160,-0.5170138567686081,0.2,0.019254776,2.4167091846466064,16.11521983742714,0.0003
52.33,872,4.707499999999999,446464,218,511,0.26787109375,-0.023646685585845262,0.7514711618423462,2170,-0.655725933611393,0.2,0.06642707,3.0318894386291504,20.61828414797783,0.0003
54.03,877,3.4734999999999996,448512,219,511,0.162548828125,-0.0034248595824465156,0.3221489191055298,2180,-0.5283164981752634,0.2,0.029863663,3.0523478984832764,17.731895285844804,0.0003
49.15,882,7.554500000000001,450560,220,510,0.257080078125,-0.022560205165063962,0.7054021954536438,2190,-0.7029379434883595,0.2,0.045902424,2.6960365772247314,15.41215962767601,0.0003
54.63,887,3.9355000000000007,452608,221,510,0.197509765625,-0.008759748854208738,0.3717007040977478,2200,-0.49503454379737377,0.2,0.11544525,3.1989805698394775,17.24612119793892,0.0003
56.85,891,1.9434999999999991,454656,222,510,0.22373046875,-0.014636854061973282,0.6911472082138062,2210,-0.7616464756429195,0.2,0.046318427,2.819303512573242,17.437995249032973,0.0003
62.46,895,-2.315,456704,223,510,0.22744140625,-0.018268164078472184,0.44330698251724243,2220,-0.6697549372911453,0.2,0.023154637,3.5230326652526855,21.162544637918472,0.0003
56.78,899,2.2230000000000008,458752,224,509,0.231201171875,-0.027064118906855582,0.6548506021499634,2230,-0.7032350309193134,0.2,0.044725902,2.7101402282714844,18.656379663944243,0.0003
59.78,904,-0.2940000000000008,460800,225,509,0.2158203125,-0.017886298598023133,0.5704461932182312,2240,-0.6545476876199245,0.2,0.059262775,1.7363252639770508,17.084796300530435,0.0003
55.83,910,3.5724999999999993,462848,226,508,0.246142578125,-0.03130659929011017,0.6581219434738159,2250,-0.6691749215126037,0.2,0.08340723,4.67340612411499,20.56451513171196,0.0003
53.22,915,6.537999999999999,464896,227,508,0.218505859375,-0.026989493423025125,0.6153315305709839,2260,-0.5577384062111378,0.2,0.035717987,3.3452980518341064,16.528494471311568,0.0003
50.96,920,8.595000000000002,466944,228,507,0.17958984375,-0.008457158651435748,0.6743627786636353,2270,-0.7191478326916695,0.2,0.031216213,2.6495394706726074,17.107190650701522,0.0003
48.21,925,11.159499999999998,468992,229,506,0.181640625,-0.016133440093835816,0.7927563786506653,2280,-0.5716724649071694,0.2,0.032883,2.4761528968811035,16.916534459590913,0.0003
53.26,929,7.046,471040,230,506,0.1865234375,-0.012706553190946579,0.816021740436554,2290,-0.5943979777395725,0.2,0.022930834,1.8555541038513184,13.76222805082798,0.0003
51.58,933,8.321,473088,231,506,0.240869140625,-0.012285069594508969,0.8054114580154419,2300,-0.7691758178174496,0.2,0.026255943,4.3406171798706055,20.231710928678513,0.0003
53.86,938,5.524999999999999,475136,232,506,0.187744140625,-0.02340471211937256,0.6670905351638794,2310,-0.5561358325183392,0.2,0.028319586,3.5044515132904053,17.695150476694106,0.0003
51.15,943,7.3705,477184,233,505,0.23837890625,-0.012148974771844224,0.5290228724479675,2320,-0.5725274071097374,0.2,0.03835327,3.542775869369507,20.44698914885521,0.0003
53.91,948,4.9014999999999995,479232,234,505,0.194677734375,-0.011947411912842654,0.8212453126907349,2330,-0.6975838892161846,0.2,0.025159162,1.8071941137313843,14.043575808405876,0.0003
47.47,953,11.151499999999999,481280,235,504,0.26875,-0.03138514535967261,0.8550049066543579,2340,-0.573471749201417,0.2,0.037579127,2.0104475021362305,16.813285863399507,0.0003
48.77,958,10.171499999999998,483328,236,504,0.149169921875,-0.00953114532167092,0.3173191547393799,2350,-0.4875363692641258,0.2,0.027774286,3.419614315032959,16.308427971601485,0.0003
49.04,963,10.527000000000003,485376,237,503,0.289990234375,-0.03325554186303634,0.4486011862754822,2360,-0.5867991026490926,0.2,0.07101843,3.3022878170013428,20.295115876197816,0.0003
54.18,968,5.944000000000001,487424,238,503,0.1685546875,-0.014600728108780459,0.6851494312286377,2370,-0.5561997499316931,0.2,0.03278191,4.481513023376465,16.12439743876457,0.0003
58.26,972,1.9630000000000016,489472,239,503,0.2240234375,-0.008359174974611961,0.6304028034210205,2380,-0.6515700444579124,0.2,0.04595874,2.0759525299072266,16.19779716730118,0.0003
58.1,976,2.4630000000000005,491520,240,503,0.292822265625,-0.034723330655833703,0.7118978500366211,2390,-0.6882670633494854,0.2,0.12130437,3.9896762371063232,20.005435830354692,0.0003
62.31,981,-2.403500000000001,493568,241,503,0.192822265625,-0.01662875088804867,0.6678364276885986,2400,-0.6442099630832672,0.2,0.031805657,3.665513753890991,17.565276741981506,0.0003
62.12,986,-2.388,495616,242,502,0.25771484375,-0.02802030518068932,0.6469177603721619,2410,-0.586499723419547,0.2,0.05020935,2.239319324493408,20.758178985118867,0.0003
61.84,991,-3.0909999999999997,497664,243,501,0.2603515625,-0.026133390376344323,0.6816642880439758,2420,-0.6846843346953392,0.2,0.14533338,2.5794460773468018,18.36660915315151,0.0003
57.38,996,1.278000000000001,499712,244,501,0.255078125,-0.0275586053263396,0.637848973274231,2430,-0.6502665042877197,0.2,0.05807358,5.184835910797119,18.280097752809525,0.0003
47.88,1001,10.305999999999997,501760,245,500,0.19013671875,-0.012031468114582822,0.4751339554786682,2440,-0.5604021158069372,0.2,0.025033575,2.972318649291992,18.877929556369782,0.0003
44.79,1006,13.631499999999999,503808,246,500,0.20146484375,-0.012084697163663805,0.48977410793304443,2450,-0.4811569582670927,0.2,0.042963922,2.8330986499786377,15.846699440479279,0.0003
44.96,1011,13.551000000000004,505856,247,500,0.164404296875,-0.006791250806418248,0.63266921043396,2460,-0.5625567927956581,0.2,0.024631403,2.5540549755096436,14.533062022924423,0.0003
43.28,1015,15.171000000000003,507904,248,500,0.18056640625,-0.025579858873970806,0.598697304725647,2470,-0.4791796911507845,0.2,0.070344046,3.165759325027466,15.637736594676971,0.0003
49.62,1019,9.331,509952,249,500,0.199267578125,-0.02296447110711597,0.7189339995384216,2480,-0.49740889817476275,0.2,0.041423026,4.870848655700684,18.95400474667549,0.0003
57.04,1024,2.3779999999999992,512000,250,499,0.1837890625,-0.004282939614495262,0.6307703256607056,2490,-0.5731075361371041,0.2,0.02052828,2.2225341796875,17.35718023777008,0.0003
56.4,1029,3.2079999999999997,514048,251,499,0.211474609375,-0.008094681875081732,0.7418407797813416,2500,-0.7196082085371017,0.2,0.03535903,2.3648157119750977,16.32785278558731,0.0003
49.84,1034,9.655999999999999,516096,252,498,0.189111328125,-0.006852752424310893,0.7070428133010864,2510,-0.48401074297726154,0.2,0.019548258,2.89322829246521,15.701489704847337,0.0003
54.36,1039,4.978,518144,253,498,0.172509765625,-0.011273271031677723,0.7464675307273865,2520,-0.5950649358332157,0.2,0.02788772,3.5567269325256348,18.313533169031142,0.0003
56.98,1044,2.579,520192,254,497,0.172021484375,-0.007423089619260281,0.7138922214508057,2530,-0.6343961358070374,0.2,0.027062874,2.7633538246154785,20.6270711183548,0.0003
61.1,1049,-1.2870000000000001,522240,255,497,0.16923828125,-0.01296406063484028,0.6162834763526917,2540,-0.6388253159821033,0.2,0.03403327,3.968897581100464,19.285864108800887,0.0003
57.64,1053,2.714000000000001,524288,256,497,0.20771484375,-0.011562427459284663,0.8186883926391602,2550,-0.7023387446999549,0.2,0.04167372,4.259847640991211,22.067438328266142,0.0003
56.12,1058,3.987,526336,257,497,0.15732421875,-0.011925086943665519,0.8431793451309204,2560,-0.5822827629745007,0.2,0.027444918,3.0964908599853516,15.487672811746597,0.0003
55.33,1062,3.8525000000000005,528384,258,497,0.21982421875,-0.007694325665943325,0.8644729256629944,2570,-0.6343731358647346,0.2,0.045985006,1.5374493598937988,12.211168727278709,0.0003
59.7,1067,0.26799999999999896,530432,259,496,0.2765625,-0.02381469861138612,0.7967314720153809,2580,-0.6885019056499004,0.2,0.06956611,1.978714942932129,19.072174417972565,0.0003
62.8,1072,-2.9559999999999995,532480,260,496,0.24375,-0.020377812790684402,0.8542467355728149,2590,-0.640128456056118,0.2,0.070217885,3.0867247581481934,18.915441578626634,0.0003
57.83,1077,1.7115,534528,261,495,0.220849609375,-0.021772368968231603,0.8425700068473816,2600,-0.7226836636662484,0.2,0.0648344,2.3901026248931885,17.41541158258915,0.0003
54.06,1083,4.800999999999999,536576,262,495,0.274853515625,-0.03152898392290808,0.7378894090652466,2610,-0.5893110744655132,0.2,0.06453992,2.100609302520752,19.820624071359635,0.0003
51.8,1088,7.713000000000001,538624,263,494,0.191845703125,-0.00695235978346318,0.8565695285797119,2620,-0.5524305440485477,0.2,0.037829965,2.1959145069122314,16.413557636737824,0.0003
52.68,1092,7.833999999999998,540672,264,494,0.198876953125,-0.016565786753199065,0.8862553238868713,2630,-0.6258104592561722,0.2,0.038935672,2.4145970344543457,14.632425728440285,0.0003
45.17,1097,14.0325,542720,265,494,0.162841796875,-0.007800873287487775,0.5092632174491882,2640,-0.49990608617663385,0.2,0.03315818,2.9937760829925537,15.85996550321579,0.0003
42.39,1101,15.257500000000002,544768,266,494,0.177783203125,-0.020154847210505977,0.8875519633293152,2650,-0.4723927278071642,0.2,0.039354417,2.5233287811279297,11.90264509320259,0.0003
42.34,1105,15.235999999999999,546816,267,494,0.177685546875,-0.003001901169773191,0.592656135559082,2660,-0.4694704845547676,0.2,0.031314455,2.2006359100341797,12.652977594733239,0.0003
45.17,1110,14.494499999999999,548864,268,494,0.19365234375,-0.01187766193470452,0.6683769226074219,2670,-0.4481629155576229,0.2,0.056184545,2.116894245147705,12.618209058046341,0.0003
41.49,1116,16.5025,550912,269,493,0.1900390625,-0.01800731012481265,0.738944411277771,2680,-0.5471308790147305,0.2,0.031982385,2.7672817707061768,13.656652969121932,0.0003
38.36,1121,18.477,552960,270,493,0.2017578125,-0.029607072821818292,0.6680122017860413,2690,-0.41686201058328154,0.2,0.05065442,1.9630093574523926,11.453923186659813,0.0003
44.48,1126,14.1,555008,271,492,0.1404296875,-0.020559956395300106,0.8256192803382874,2700,-0.490550197660923,0.2,0.02339342,5.824921131134033,18.278540176153182,0.0003
43.78,1131,14.675,557056,272,492,0.18095703125,-0.012553862982895226,0.8763304948806763,2710,-0.640945590287447,0.2,0.025076576,2.552180767059326,16.640298223495485,0.0003
45.49,1135,13.479499999999998,559104,273,492,0.148681640625,-0.0062750177690759305,0.5188741683959961,2720,-0.3178649112582207,0.2,0.05155215,2.382424831390381,11.493597143888474,0.0003
44.98,1139,13.433,561152,274,492,0.232568359375,-0.01571260377531871,0.6058568954467773,2730,-0.6127118065953254,0.2,0.052857406,5.737857818603516,20.66415944099426,0.0003
44.7,1143,13.42,563200,275,492,0.192138671875,-0.035848803800763565,0.6664304137229919,2740,-0.41995689980685713,0.2,0.10343589,1.9006253480911255,13.57668487727642,0.0003
52.18,1148,4.946000000000001,565248,276,491,0.18173828125,-0.007427879134775139,0.6428686380386353,2750,-0.5779611844569444,0.2,0.03472614,3.8023786544799805,18.087073773145676,0.0003
50.85,1153,7.0344999999999995,567296,277,491,0.17978515625,-0.012434827664401382,0.6490105986595154,2760,-0.5727099489420653,0.2,0.11734946,2.0168397426605225,15.437080892920495,0.0003
38.17,1159,20.1035,569344,278,491,0.163232421875,-0.02218462497112341,0.8228001594543457,2770,-0.4575088117271662,0.2,0.03722329,3.4547741413116455,15.845730519294738,0.0003
41.09,1164,17.0205,571392,279,490,0.151953125,-0.015538143404410221,0.679297924041748,2780,-0.43718420416116716,0.2,0.029610585,1.725812315940857,9.679001107811928,0.0003
42.09,1169,16.184500000000003,573440,280,490,0.191455078125,-0.02021581569570117,0.6899607181549072,2790,-0.5220726650208235,0.2,0.028583914,2.915548801422119,16.774998593330384,0.0003
45.44,1174,13.970999999999998,575488,281,489,0.17255859375,-0.027907756017521025,0.8022288084030151,2800,-0.4356220234185457,0.2,0.027950041,2.2440121173858643,13.137809628248215,0.0003
46.92,1178,12.373,577536,282,489,0.191748046875,-0.01605869589257054,0.7951763272285461,2810,-0.6143089175224304,0.2,0.026514608,2.5443952083587646,14.556806439161301,0.0003
45.31,1182,13.8005,579584,283,489,0.191796875,-0.015275565185584128,0.726715624332428,2820,-0.5341061517596245,0.2,0.028247345,3.4191548824310303,15.110528218746186,0.0003
50.9,1187,9.198,581632,284,489,0.172900390625,-0.014856128417886794,0.7778223156929016,2830,-0.5047544363886118,0.2,0.02351788,1.7503386735916138,15.419734513759613,0.0003
53.18,1192,7.308,583680,285,489,0.22060546875,-0.009899089112877846,0.8945428729057312,2840,-0.6526152685284614,0.2,0.03697562,3.544229745864868,16.302020066976546,0.0003
49.55,1198,9.955499999999999,585728,286,488,0.16865234375,-0.013068193744402379,0.804831326007843,2850,-0.5802000969648361,0.2,0.024955988,2.8010969161987305,17.38048505783081,0.0003
46.46,1204,12.45,587776,287,487,0.2142578125,-0.027846589288674294,0.850978672504425,2860,-0.6560830131173134,0.2,0.043689072,2.557238817214966,16.041828739643098,0.0003
42.99,1209,14.750499999999999,589824,288,487,0.17568359375,-0.02364432452013716,0.8812777996063232,2870,-0.5447448402643204,0.2,0.028412659,2.943726062774658,15.738810670375823,0.0003
44.75,1214,11.716499999999998,591872,289,487,0.165576171875,-0.024122616596287116,0.7578694820404053,2880,-0.4927486483007669,0.2,0.059048615,2.663670301437378,17.854462027549744,0.0003
39.56,1218,16.803,593920,290,487,0.2052734375,-0.02839220311725512,0.548147976398468,2890,-0.4463737688958645,0.2,0.0502595,3.204828977584839,20.36813200712204,0.0003
38.35,1223,19.422500000000003,595968,291,487,0.131103515625,-0.012809718697099015,0.6342103481292725,2900,-0.381260896474123,0.2,0.026105952,2.489067792892456,15.625221967697144,0.0003
48.76,1227,9.896,598016,292,487,0.17353515625,-0.010847587694297545,0.8328691720962524,2910,-0.549242814257741,0.2,0.02314467,2.245805263519287,13.12871441245079,0.0003
48.8,1232,8.976,600064,293,486,0.210107421875,-0.025585924665210768,0.6668702363967896,2920,-0.566660524532199,0.2,0.25534117,4.456116199493408,23.7822438955307,0.0003
46.98,1237,10.708,602112,294,486,0.170458984375,-0.00882710421574302,0.5674324631690979,2930,-0.4863004297018051,0.2,0.042520538,3.006131410598755,15.7936856508255,0.0003
47.03,1242,10.2705,604160,295,486,0.191796875,-0.025093318830477072,0.5553189516067505,2940,-0.5883008435368537,0.2,0.045258656,2.5794436931610107,19.394994205236436,0.0003
49.05,1247,8.0725,606208,296,485,0.180126953125,-0.016381478030234577,0.708482563495636,2950,-0.465848371759057,0.2,0.09703527,1.8125513792037964,14.850233203172683,0.0003
52.21,1252,5.3915,608256,297,485,0.18447265625,-0.008084552673972211,0.6514347791671753,2960,-0.618678093701601,0.2,0.032685757,2.56672739982605,14.99850994348526,0.0003
47.81,1257,9.7125,610304,298,485,0.2046875,-0.008432863219059072,0.706846296787262,2970,-0.6824253976345063,0.2,0.02603208,1.8467556238174438,18.06049700975418,0.0003
